DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,1989,15039,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,1990,14490,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,1991,13997,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,1992,12721,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,1993,11747,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,1994,10783,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,1995,10782,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,1996,10892,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,1997,10612,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,1998,10628,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,1999,10416,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2000,10416,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2001,9992,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2002,10009,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2003,9580,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2004,11048,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2005,10746,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2006,10697,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2007,10573,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2008,10777,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2009,10228,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2010,10436,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2011,10335,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2012,9808,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2013,10084,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2014,10062,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2016,9562,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2017,8972,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2018,8480.0,p,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2020,7290,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2021,7139,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Italy,2022,6781,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2000,1091,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2001,1004,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2002,931,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2003,879,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2004,843,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2005,760,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2006,748,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2007,752,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2008,726,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2009,715,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2010,628,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2011,580,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2012,582,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2013,501,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2014,484,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2015,469,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2016,460,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2017,401,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2018,374,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2019,347,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2020,315,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2021,277,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2022,250,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Lithuania,2023,295,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,1999,1045,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2000,1055,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2001,1076,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2002,988,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2003,939,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2004,863,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2005,762,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2006,777,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2007,758,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2008,617,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2009,642,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2010,455,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2011,485,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2012,498,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2013,456,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2014,494,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2015,394,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2016,403,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2017,416,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2018,369,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2019,628,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Latvia,2020,247,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Montenegro,2016,80,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Montenegro,2017,73,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Norway,1991,529,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Norway,1992,553,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Norway,1999,598,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Norway,2000,568,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Norway,2001,571,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Norway,2002,572,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Norway,2003,635,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Norway,2004,660,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Norway,2005,644,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Norway,2006,694,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Poland,2017,427,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Portugal,2008,1233,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Portugal,2009,1291,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Portugal,2010,1300,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Portugal,2011,1316,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Portugal,2012,1339,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Portugal,2014,1274,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Portugal,2015,1351,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Portugal,2016,1349.0,p,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Portugal,2017,1277,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Portugal,2018,1241,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Portugal,2019,1165,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Portugal,2020,1146,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Portugal,2022,1121,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,1995,24556,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,1996,22768,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,1997,17776,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,1998,14280,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,1999,13304,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2000,12134,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2001,8764,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2002,10547,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2003,9044,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2004,8761,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2005,6731,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2006,6319,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2008,7314,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2009,7167,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2010,6366,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2011,6875,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2012,5880,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2013,5968,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2014,5306,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2015,4948,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2016,4815,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2017,4398,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2018,4154,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2019,3884,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2020,2838,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2021,2556,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2022,2540,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Romania,2023,2503,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Serbia,2007,2444,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Serbia,2008,2174,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Serbia,2017,1232,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Serbia,2018,1210,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Serbia,2019,1199,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Serbia,2020,947,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Serbia,2021,1157,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Serbia,2022,1007,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Russia,2006,72138,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Russia,2007,65482,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Russia,2008,68491,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Russia,2009,65937,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Russia,2013,61059,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Russia,2014,58927,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1961,261,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1962,325,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1963,318,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1964,391,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1965,474,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1966,421,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1967,502,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1968,862,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1969,907,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1970,1105,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1971,1145,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1972,1222,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1973,1269,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1974,1391,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1975,1600,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1976,1607,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1977,1688,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1978,1795,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1979,2294,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1980,2375,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1981,2099,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1982,2217,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1983,2147,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1984,2222,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1985,2311,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1986,2358,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1987,2371,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1988,2533,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1989,2480,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1990,2355,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1991,2130,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1992,2124,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1993,1919,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1994,1849,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1995,1736,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1996,1668,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1997,1686,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1998,1756,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,1999,1665,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,2000,1720,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,2001,1642,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,2002,1771,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,2003,1944,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,2004,2070,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,2005,2215,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,2006,2188,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,2008,2351,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,2009,2255,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Sweden,2010,2248,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,1995,982,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,1996,1011,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,1997,898,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,1998,822,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,1999,743,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2000,724,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2001,714,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2002,694,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2003,604,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2004,651,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2005,573,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2006,535,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2007,467,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2008,438,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2009,392,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2010,389,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2012,342,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2013,311,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2015,389,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2016,354,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2017,401,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2018,339,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2019,345,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2020,332,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovenia,2022,343,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovakia,1996,1562,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovakia,1999,1269,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovakia,2000,1201,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovakia,2001,1210,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovakia,2002,1128,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 40 to 44 years,Slovakia,2003,1099,,
