,country,iso,yearstart,yearend,region,subregion,numberofabortions,abortionrate,perc_p_ending_in_a,spontaneous,datatype,datasource,complete,classification,modelused,marriedonly,notes
2883,Sweden,752.0,2000,2000,Europe and Northern America,Northern Europe,30980.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
2884,Sweden,752.0,2000,2000,Europe and Northern America,Northern Europe,30980.0,,,No,Official Statistics,UNSD,Complete,,,,
2885,Sweden,752.0,2001,2001,Europe and Northern America,Northern Europe,31777.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2886,Sweden,752.0,2001,2001,Europe and Northern America,Northern Europe,31778.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
2887,Sweden,752.0,2001,2001,Europe and Northern America,Northern Europe,31772.0,,,No,Official Statistics,UNSD,Complete,,,,
2888,Sweden,752.0,2002,2002,Europe and Northern America,Northern Europe,33365.0,,,No,Official Statistics,UNSD,Complete,,,,
2889,Sweden,752.0,2002,2002,Europe and Northern America,Northern Europe,33365.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
2890,Sweden,752.0,2002,2002,Europe and Northern America,Northern Europe,33365.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2891,Sweden,752.0,2003,2003,Europe and Northern America,Northern Europe,34473.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2892,Sweden,752.0,2003,2003,Europe and Northern America,Northern Europe,34473.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
2893,Sweden,752.0,2003,2003,Europe and Northern America,Northern Europe,34473.0,,,No,Official Statistics,UNSD,Complete,,,,
2894,Sweden,752.0,2004,2004,Europe and Northern America,Northern Europe,34454.0,,,No,Official Statistics,UNSD,Complete,,,,
2895,Sweden,752.0,2004,2004,Europe and Northern America,Northern Europe,34454.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2896,Sweden,752.0,2005,2005,Europe and Northern America,Northern Europe,34978.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2897,Sweden,752.0,2005,2005,Europe and Northern America,Northern Europe,34978.0,,,No,Official Statistics,UNSD,Complete,,,,
2898,Sweden,752.0,2006,2006,Europe and Northern America,Northern Europe,36045.0,,,No,Official Statistics,UNSD,Complete,,,,
2899,Sweden,752.0,2006,2006,Europe and Northern America,Northern Europe,36045.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2900,Sweden,752.0,2007,2007,Europe and Northern America,Northern Europe,37205.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2901,Sweden,752.0,2007,2007,Europe and Northern America,Northern Europe,37205.0,,,No,Official Statistics,UNSD,Complete,,,,
2902,Sweden,752.0,2008,2008,Europe and Northern America,Northern Europe,38053.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2903,Sweden,752.0,2008,2008,Europe and Northern America,Northern Europe,38049.0,,,No,Official Statistics,UNSD,Complete,,,,
2904,Sweden,752.0,2009,2009,Europe and Northern America,Northern Europe,37524.0,,,No,Official Statistics,UNSD,Complete,,,,
2905,Sweden,752.0,2009,2009,Europe and Northern America,Northern Europe,37524.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2906,Sweden,752.0,2010,2010,Europe and Northern America,Northern Europe,37693.0,,,No,Official Statistics,UNSD,Complete,,,,
2907,Sweden,752.0,2010,2010,Europe and Northern America,Northern Europe,37693.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2908,Sweden,752.0,2011,2011,Europe and Northern America,Northern Europe,37750.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2909,Sweden,752.0,2011,2011,Europe and Northern America,Northern Europe,37750.0,,,No,Official Statistics,UNSD,Complete,,,,
2910,Sweden,752.0,2012,2012,Europe and Northern America,Northern Europe,37366.0,,,No,Official Statistics,UNSD,Complete,,,,
2911,Sweden,752.0,2012,2012,Europe and Northern America,Northern Europe,37366.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2912,Sweden,752.0,2013,2013,Europe and Northern America,Northern Europe,36600.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2913,Sweden,752.0,2014,2014,Europe and Northern America,Northern Europe,36629.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2914,Sweden,752.0,2014,2014,Europe and Northern America,Northern Europe,36629.0,,,No,Official Statistics,UNSD,Complete,,,,
2915,Sweden,752.0,2015,2015,Europe and Northern America,Northern Europe,38071.0,,,No,Official Statistics,UNSD,Complete,,,,
2916,Sweden,752.0,2015,2015,Europe and Northern America,Northern Europe,38071.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2917,Sweden,752.0,2016,2016,Europe and Northern America,Northern Europe,38177.0,,,No,Official Statistics,UNSD,Complete,,,,
2918,Sweden,752.0,2016,2016,Europe and Northern America,Northern Europe,38177.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2919,Sweden,752.0,2017,2017,Europe and Northern America,Northern Europe,36616.0,,,No,Official Statistics,UNSD,Complete,,,,
2920,Sweden,752.0,2017,2017,Europe and Northern America,Northern Europe,36616.0,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
2921,Switzerland,756.0,1990,1990,Europe and Northern America,Western Europe,12961.0,,,No,Official Statistics,Henshaw 2001,Incomplete,Abortion restricted,Yes,,
2922,Switzerland,756.0,1991,1991,Europe and Northern America,Western Europe,12941.0,,,No,Official Statistics,Henshaw 2001,Incomplete,Abortion restricted,Yes,,
2923,Switzerland,756.0,1992,1992,Europe and Northern America,Western Europe,12628.0,,,No,Official Statistics,Henshaw 2001,Incomplete,Abortion restricted,Yes,,
2924,Switzerland,756.0,1993,1993,Europe and Northern America,Western Europe,12132.0,,,No,Official Statistics,Henshaw 2001,Incomplete,Abortion restricted,Yes,,
2925,Switzerland,756.0,1994,1994,Europe and Northern America,Western Europe,11813.0,,,No,Official Statistics,Henshaw 2001,Incomplete,Abortion restricted,Yes,,
2926,Switzerland,756.0,1995,1995,Europe and Northern America,Western Europe,11900.0,,,No,Official Statistics,Henshaw 2001,Incomplete,Abortion restricted,Yes,,
2927,Switzerland,756.0,1996,1996,Europe and Northern America,Western Europe,12715.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Abortion restricted,Yes,,
2928,Switzerland,756.0,1997,1997,Europe and Northern America,Western Europe,12090.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Abortion restricted,Yes,,
2929,Switzerland,756.0,1998,1998,Europe and Northern America,Western Europe,12130.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Abortion restricted,Yes,,
2930,Switzerland,756.0,1999,1999,Europe and Northern America,Western Europe,12200.0,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
2931,Switzerland,756.0,1999,1999,Europe and Northern America,Western Europe,12200.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Incomplete,Abortion restricted,Yes,,
2932,Switzerland,756.0,2000,2000,Europe and Northern America,Western Europe,12312.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Incomplete,Abortion restricted,Yes,,
2933,Switzerland,756.0,2000,2000,Europe and Northern America,Western Europe,12312.0,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
2934,Switzerland,756.0,2000,2000,Europe and Northern America,Western Europe,12278.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Abortion restricted,,,
2935,Switzerland,756.0,2001,2001,Europe and Northern America,Western Europe,12418.0,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
2936,Switzerland,756.0,2001,2001,Europe and Northern America,Western Europe,12386.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Abortion restricted,,,
2937,Switzerland,756.0,2001,2001,Europe and Northern America,Western Europe,12418.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Incomplete,Abortion restricted,Yes,,
2938,Switzerland,756.0,2002,2002,Europe and Northern America,Western Europe,11844.0,,,No,Official Statistics,UNSD,Complete,,,,
2939,Switzerland,756.0,2002,2002,Europe and Northern America,Western Europe,11844.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2940,Switzerland,756.0,2002,2002,Europe and Northern America,Western Europe,11768.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
2941,Switzerland,756.0,2003,2003,Europe and Northern America,Western Europe,10820.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2942,Switzerland,756.0,2003,2003,Europe and Northern America,Western Europe,10820.0,,,No,Official Statistics,UNSD,Complete,,,,
2943,Switzerland,756.0,2003,2003,Europe and Northern America,Western Europe,10500.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
2944,Switzerland,756.0,2004,2004,Europe and Northern America,Western Europe,10959.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2945,Switzerland,756.0,2004,2004,Europe and Northern America,Western Europe,10959.0,,,No,Official Statistics,UNSD,Complete,,,,
2946,Switzerland,756.0,2005,2005,Europe and Northern America,Western Europe,10818.0,,,No,Official Statistics,UNSD,Complete,,,,
2947,Switzerland,756.0,2005,2005,Europe and Northern America,Western Europe,10818.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2948,Switzerland,756.0,2006,2006,Europe and Northern America,Western Europe,10594.0,,,No,Official Statistics,UNSD,Complete,,,,
2949,Switzerland,756.0,2006,2006,Europe and Northern America,Western Europe,10594.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2950,Switzerland,756.0,2007,2007,Europe and Northern America,Western Europe,10035.0,,,No,Official Statistics,UNSD,Complete,,,,
2951,Switzerland,756.0,2007,2007,Europe and Northern America,Western Europe,9644.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2952,Switzerland,756.0,2008,2008,Europe and Northern America,Western Europe,10310.0,,,No,Official Statistics,UNSD,Complete,,,,
2953,Switzerland,756.0,2008,2008,Europe and Northern America,Western Europe,9922.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2954,Switzerland,756.0,2009,2009,Europe and Northern America,Western Europe,10187.0,,,No,Official Statistics,UNSD,Complete,,,,
2955,Switzerland,756.0,2009,2009,Europe and Northern America,Western Europe,10187.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2956,Switzerland,756.0,2010,2010,Europe and Northern America,Western Europe,10650.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2957,Switzerland,756.0,2010,2010,Europe and Northern America,Western Europe,10650.0,,,No,Official Statistics,UNSD,Complete,,,,
2958,Switzerland,756.0,2011,2011,Europe and Northern America,Western Europe,10715.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2959,Switzerland,756.0,2011,2011,Europe and Northern America,Western Europe,10715.0,,,No,Official Statistics,UNSD,Complete,,,,
2960,Switzerland,756.0,2012,2012,Europe and Northern America,Western Europe,10531.0,,,No,Official Statistics,UNSD,Complete,,,,
2961,Switzerland,756.0,2012,2012,Europe and Northern America,Western Europe,10531.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2962,Switzerland,756.0,2013,2013,Europe and Northern America,Western Europe,10177.0,,,No,Official Statistics,UNSD,Complete,,,,
2963,Switzerland,756.0,2013,2013,Europe and Northern America,Western Europe,10177.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2964,Switzerland,756.0,2014,2014,Europe and Northern America,Western Europe,10016.0,,,No,Official Statistics,UNSD,Complete,,,,
2965,Switzerland,756.0,2014,2014,Europe and Northern America,Western Europe,10016.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2966,Switzerland,756.0,2015,2015,Europe and Northern America,Western Europe,10088.0,,,No,Official Statistics,UNSD,Complete,,,,
2967,Switzerland,756.0,2015,2015,Europe and Northern America,Western Europe,10088.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2968,Switzerland,756.0,2016,2016,Europe and Northern America,Western Europe,10085.0,,,No,Official Statistics,UNSD,Complete,,,,
2969,Switzerland,756.0,2016,2016,Europe and Northern America,Western Europe,10085.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2970,Switzerland,756.0,2017,2017,Europe and Northern America,Western Europe,9863.0,,,No,Official Statistics,Switzerland Federal Statistical Office,Complete,,Yes,,
2971,Tajikistan,762.0,1990,1990,Central and Southern Asia,South-central Asia,55521.0,,,No,Official Statistics,Henshaw 2001,Incomplete,Below survey of women,,,
2972,Tajikistan,762.0,1990,1990,Central and Southern Asia,South-central Asia,40346.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
2973,Tajikistan,762.0,1991,1991,Central and Southern Asia,South-central Asia,52072.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
2974,Tajikistan,762.0,1992,1992,Central and Southern Asia,South-central Asia,47040.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
2975,Tajikistan,762.0,1993,1993,Central and Southern Asia,South-central Asia,40078.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
2976,Tajikistan,762.0,1994,1994,Central and Southern Asia,South-central Asia,35709.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
2977,Tajikistan,762.0,1996,1996,Central and Southern Asia,South-central Asia,18569.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
2978,Tajikistan,762.0,1997,1997,Central and Southern Asia,South-central Asia,17347.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
2979,Tajikistan,762.0,1997,1997,Central and Southern Asia,South-central Asia,27339.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
2980,Tajikistan,762.0,1998,1998,Central and Southern Asia,South-central Asia,14722.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
2981,Tajikistan,762.0,1998,1998,Central and Southern Asia,South-central Asia,24514.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
2982,Tajikistan,762.0,1999,1999,Central and Southern Asia,South-central Asia,11876.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
2983,Tajikistan,762.0,1999,1999,Central and Southern Asia,South-central Asia,21234.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
2984,Tajikistan,762.0,2000,2000,Central and Southern Asia,South-central Asia,12940.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
2985,Tajikistan,762.0,2000,2000,Central and Southern Asia,South-central Asia,22066.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
2986,Tajikistan,762.0,2001,2001,Central and Southern Asia,South-central Asia,19087.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
2987,Tajikistan,762.0,2001,2001,Central and Southern Asia,South-central Asia,11126.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
2988,Tajikistan,762.0,2002,2002,Central and Southern Asia,South-central Asia,11335.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
2989,Tajikistan,762.0,2002,2002,Central and Southern Asia,South-central Asia,20007.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
2990,Tajikistan,762.0,2003,2003,Central and Southern Asia,South-central Asia,18822.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,,,
2991,Tajikistan,762.0,2003,2003,Central and Southern Asia,South-central Asia,10507.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Below survey of women,Yes,,
2992,Tajikistan,762.0,2004,2004,Central and Southern Asia,South-central Asia,20495.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
2993,Tajikistan,762.0,2005,2005,Central and Southern Asia,South-central Asia,19418.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
2994,Tajikistan,762.0,2006,2006,Central and Southern Asia,South-central Asia,17489.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
2995,Tajikistan,762.0,2007,2007,Central and Southern Asia,South-central Asia,18986.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
2996,Tajikistan,762.0,2008,2008,Central and Southern Asia,South-central Asia,18481.0,,,Yes,Official Statistics,UNSD,Incomplete,Below survey of women,Yes,,
